# dataset: GeoCSV 2.0
# delimiter: ,
# SID: XB_ELYSE_02_MHU
# sample_count: 7840
# sample_rate_hz: 2
# start_time: 2019-02-22T02:49:58.491000Z
# latitude_deg: 4.502384
# longitude_deg: 135.623444
# elevation_m: -2613.4
# depth_m: -0.1
# azimuth_deg: 135.1
# dip_deg: -29.4
# instrument: VBB Velocity SCI mode
# scale_factor: 8.6262202E10
# scale_frequency_hz: 0.1
# scale_units: M/S
# geodetic_datum: Mars 2000 planetocentric, MOLA geoid
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2019-02-22T02:49:58.491000Z, 9797
2019-02-22T02:49:58.991000Z, 9841
2019-02-22T02:49:59.491000Z, 9840
2019-02-22T02:49:59.991000Z, 9872
2019-02-22T02:50:00.491000Z, 9915
2019-02-22T02:50:00.991000Z, 9951
2019-02-22T02:50:01.491000Z, 9911
2019-02-22T02:50:01.991000Z, 9923
2019-02-22T02:50:02.491000Z, 9923
2019-02-22T02:50:02.991000Z, 9874
2019-02-22T02:50:03.491000Z, 9878
2019-02-22T02:50:03.991000Z, 9833
2019-02-22T02:50:04.491000Z, 9732
2019-02-22T02:50:04.991000Z, 9569
2019-02-22T02:50:05.491000Z, 9425
2019-02-22T02:50:05.991000Z, 9350
2019-02-22T02:50:06.491000Z, 9315
2019-02-22T02:50:06.991000Z, 9318
2019-02-22T02:50:07.491000Z, 9334
2019-02-22T02:50:07.991000Z, 9348
2019-02-22T02:50:08.491000Z, 9389
2019-02-22T02:50:08.991000Z, 9461
2019-02-22T02:50:09.491000Z, 9512
2019-02-22T02:50:09.991000Z, 9560
2019-02-22T02:50:10.491000Z, 9610
2019-02-22T02:50:10.991000Z, 9625
2019-02-22T02:50:11.491000Z, 9615
2019-02-22T02:50:11.991000Z, 9696
2019-02-22T02:50:12.491000Z, 9709
2019-02-22T02:50:12.991000Z, 9632
2019-02-22T02:50:13.491000Z, 9680
2019-02-22T02:50:13.991000Z, 9695
2019-02-22T02:50:14.491000Z, 9670
2019-02-22T02:50:14.991000Z, 9658
2019-02-22T02:50:15.491000Z, 9672
2019-02-22T02:50:15.991000Z, 9680
2019-02-22T02:50:16.491000Z, 9633
2019-02-22T02:50:16.991000Z, 9642
2019-02-22T02:50:17.491000Z, 9662
2019-02-22T02:50:17.991000Z, 9683
2019-02-22T02:50:18.491000Z, 9673
2019-02-22T02:50:18.991000Z, 9688
2019-02-22T02:50:19.491000Z, 9700
2019-02-22T02:50:19.991000Z, 9642
2019-02-22T02:50:20.491000Z, 9699
2019-02-22T02:50:20.991000Z, 9719
2019-02-22T02:50:21.491000Z, 9733
2019-02-22T02:50:21.991000Z, 9801
2019-02-22T02:50:22.491000Z, 9723
2019-02-22T02:50:22.991000Z, 9747
2019-02-22T02:50:23.491000Z, 9809
2019-02-22T02:50:23.991000Z, 9727
2019-02-22T02:50:24.491000Z, 9719
2019-02-22T02:50:24.991000Z, 9765
2019-02-22T02:50:25.491000Z, 9744
2019-02-22T02:50:25.991000Z, 9713
2019-02-22T02:50:26.491000Z, 9719
2019-02-22T02:50:26.991000Z, 9711
2019-02-22T02:50:27.491000Z, 9706
2019-02-22T02:50:27.991000Z, 9718
2019-02-22T02:50:28.491000Z, 9704
2019-02-22T02:50:28.991000Z, 9640
2019-02-22T02:50:29.491000Z, 9624
2019-02-22T02:50:29.991000Z, 9616
2019-02-22T02:50:30.491000Z, 9563
2019-02-22T02:50:30.991000Z, 9609
2019-02-22T02:50:31.491000Z, 9604
2019-02-22T02:50:31.991000Z, 9549
2019-02-22T02:50:32.491000Z, 9553
2019-02-22T02:50:32.991000Z, 9545
2019-02-22T02:50:33.491000Z, 9534
2019-02-22T02:50:33.991000Z, 9531
2019-02-22T02:50:34.491000Z, 9539
2019-02-22T02:50:34.991000Z, 9536
2019-02-22T02:50:35.491000Z, 9554
2019-02-22T02:50:35.991000Z, 9594
2019-02-22T02:50:36.491000Z, 9620
2019-02-22T02:50:36.991000Z, 9663
2019-02-22T02:50:37.491000Z, 9705
2019-02-22T02:50:37.991000Z, 9674
2019-02-22T02:50:38.491000Z, 9700
2019-02-22T02:50:38.991000Z, 9753
2019-02-22T02:50:39.491000Z, 9724
2019-02-22T02:50:39.991000Z, 9748
2019-02-22T02:50:40.491000Z, 9764
2019-02-22T02:50:40.991000Z, 9741
2019-02-22T02:50:41.491000Z, 9737
2019-02-22T02:50:41.991000Z, 9732
2019-02-22T02:50:42.491000Z, 9727
2019-02-22T02:50:42.991000Z, 9765
2019-02-22T02:50:43.491000Z, 9784
2019-02-22T02:50:43.991000Z, 9770
2019-02-22T02:50:44.491000Z, 9830
2019-02-22T02:50:44.991000Z, 9832
2019-02-22T02:50:45.491000Z, 9868
2019-02-22T02:50:45.991000Z, 9831
2019-02-22T02:50:46.491000Z, 9700
2019-02-22T02:50:46.991000Z, 9843
2019-02-22T02:50:47.491000Z, 9911
2019-02-22T02:50:47.991000Z, 9834
2019-02-22T02:50:48.491000Z, 9844
2019-02-22T02:50:48.991000Z, 9847
2019-02-22T02:50:49.491000Z, 9874
2019-02-22T02:50:49.991000Z, 9861
2019-02-22T02:50:50.491000Z, 9849
2019-02-22T02:50:50.991000Z, 9812
2019-02-22T02:50:51.491000Z, 9749
2019-02-22T02:50:51.991000Z, 9787
2019-02-22T02:50:52.491000Z, 9823
2019-02-22T02:50:52.991000Z, 9834
2019-02-22T02:50:53.491000Z, 9860
2019-02-22T02:50:53.991000Z, 9888
2019-02-22T02:50:54.491000Z, 9907
2019-02-22T02:50:54.991000Z, 9909
2019-02-22T02:50:55.491000Z, 9954
2019-02-22T02:50:55.991000Z, 9999
2019-02-22T02:50:56.491000Z, 9981
2019-02-22T02:50:56.991000Z, 10034
2019-02-22T02:50:57.491000Z, 9973
2019-02-22T02:50:57.991000Z, 9915
2019-02-22T02:50:58.491000Z, 9976
2019-02-22T02:50:58.991000Z, 9907
2019-02-22T02:50:59.491000Z, 9933
2019-02-22T02:50:59.991000Z, 9841
2019-02-22T02:51:00.491000Z, 9844
2019-02-22T02:51:00.991000Z, 9884
2019-02-22T02:51:01.491000Z, 9762
2019-02-22T02:51:01.991000Z, 9862
2019-02-22T02:51:02.491000Z, 9811
2019-02-22T02:51:02.991000Z, 9812
2019-02-22T02:51:03.491000Z, 9739
2019-02-22T02:51:03.991000Z, 9527
2019-02-22T02:51:04.491000Z, 9503
2019-02-22T02:51:04.991000Z, 9463
2019-02-22T02:51:05.491000Z, 9553
2019-02-22T02:51:05.991000Z, 9577
2019-02-22T02:51:06.491000Z, 9568
2019-02-22T02:51:06.991000Z, 9618
2019-02-22T02:51:07.491000Z, 9701
2019-02-22T02:51:07.991000Z, 9792
2019-02-22T02:51:08.491000Z, 9633
2019-02-22T02:51:08.991000Z, 9666
2019-02-22T02:51:09.491000Z, 9875
2019-02-22T02:51:09.991000Z, 9841
2019-02-22T02:51:10.491000Z, 9864
2019-02-22T02:51:10.991000Z, 9868
2019-02-22T02:51:11.491000Z, 9815
2019-02-22T02:51:11.991000Z, 9900
2019-02-22T02:51:12.491000Z, 9832
2019-02-22T02:51:12.991000Z, 9792
2019-02-22T02:51:13.491000Z, 9814
2019-02-22T02:51:13.991000Z, 9706
2019-02-22T02:51:14.491000Z, 9697
2019-02-22T02:51:14.991000Z, 9664
2019-02-22T02:51:15.491000Z, 9639
2019-02-22T02:51:15.991000Z, 9655
2019-02-22T02:51:16.491000Z, 9596
2019-02-22T02:51:16.991000Z, 9581
2019-02-22T02:51:17.491000Z, 9540
2019-02-22T02:51:17.991000Z, 9454
2019-02-22T02:51:18.491000Z, 9444
2019-02-22T02:51:18.991000Z, 9409
2019-02-22T02:51:19.491000Z, 9360
2019-02-22T02:51:19.991000Z, 9399
2019-02-22T02:51:20.491000Z, 9375
2019-02-22T02:51:20.991000Z, 9403
2019-02-22T02:51:21.491000Z, 9480
2019-02-22T02:51:21.991000Z, 9419
2019-02-22T02:51:22.491000Z, 9478
2019-02-22T02:51:22.991000Z, 9505
2019-02-22T02:51:23.491000Z, 9403
2019-02-22T02:51:23.991000Z, 9492
2019-02-22T02:51:24.491000Z, 9511
2019-02-22T02:51:24.991000Z, 9463
2019-02-22T02:51:25.491000Z, 9532
2019-02-22T02:51:25.991000Z, 9558
2019-02-22T02:51:26.491000Z, 9487
2019-02-22T02:51:26.991000Z, 9360
2019-02-22T02:51:27.491000Z, 9401
2019-02-22T02:51:27.991000Z, 9485
2019-02-22T02:51:28.491000Z, 9531
2019-02-22T02:51:28.991000Z, 9628
2019-02-22T02:51:29.491000Z, 9714
2019-02-22T02:51:29.991000Z, 9852
2019-02-22T02:51:30.491000Z, 9948
2019-02-22T02:51:30.991000Z, 10000
2019-02-22T02:51:31.491000Z, 10088
2019-02-22T02:51:31.991000Z, 10171
2019-02-22T02:51:32.491000Z, 10193
2019-02-22T02:51:32.991000Z, 10216
2019-02-22T02:51:33.491000Z, 10220
2019-02-22T02:51:33.991000Z, 10204
2019-02-22T02:51:34.491000Z, 10265
2019-02-22T02:51:34.991000Z, 10231
2019-02-22T02:51:35.491000Z, 10129
2019-02-22T02:51:35.991000Z, 10061
2019-02-22T02:51:36.491000Z, 10075
2019-02-22T02:51:36.991000Z, 10109
2019-02-22T02:51:37.491000Z, 10054
2019-02-22T02:51:37.991000Z, 9977
2019-02-22T02:51:38.491000Z, 9853
2019-02-22T02:51:38.991000Z, 9811
2019-02-22T02:51:39.491000Z, 9720
2019-02-22T02:51:39.991000Z, 9604
2019-02-22T02:51:40.491000Z, 9612
2019-02-22T02:51:40.991000Z, 9453
2019-02-22T02:51:41.491000Z, 9358
2019-02-22T02:51:41.991000Z, 9332
2019-02-22T02:51:42.491000Z, 9276
2019-02-22T02:51:42.991000Z, 9303
2019-02-22T02:51:43.491000Z, 9229
2019-02-22T02:51:43.991000Z, 9238
2019-02-22T02:51:44.491000Z, 9272
2019-02-22T02:51:44.991000Z, 9255
2019-02-22T02:51:45.491000Z, 9274
2019-02-22T02:51:45.991000Z, 9333
2019-02-22T02:51:46.491000Z, 9428
2019-02-22T02:51:46.991000Z, 9429
2019-02-22T02:51:47.491000Z, 9449
2019-02-22T02:51:47.991000Z, 9480
2019-02-22T02:51:48.491000Z, 9529
2019-02-22T02:51:48.991000Z, 9574
2019-02-22T02:51:49.491000Z, 9580
2019-02-22T02:51:49.991000Z, 9584
2019-02-22T02:51:50.491000Z, 9643
2019-02-22T02:51:50.991000Z, 9781
2019-02-22T02:51:51.491000Z, 9709
2019-02-22T02:51:51.991000Z, 9698
2019-02-22T02:51:52.491000Z, 9745
2019-02-22T02:51:52.991000Z, 9645
2019-02-22T02:51:53.491000Z, 9693
2019-02-22T02:51:53.991000Z, 9703
2019-02-22T02:51:54.491000Z, 9712
2019-02-22T02:51:54.991000Z, 9679
2019-02-22T02:51:55.491000Z, 9617
2019-02-22T02:51:55.991000Z, 9667
2019-02-22T02:51:56.491000Z, 9594
2019-02-22T02:51:56.991000Z, 9609
2019-02-22T02:51:57.491000Z, 9643
2019-02-22T02:51:57.991000Z, 9598
2019-02-22T02:51:58.491000Z, 9632
2019-02-22T02:51:58.991000Z, 9661
2019-02-22T02:51:59.491000Z, 9651
2019-02-22T02:51:59.991000Z, 9644
2019-02-22T02:52:00.491000Z, 9641
2019-02-22T02:52:00.991000Z, 9623
2019-02-22T02:52:01.491000Z, 9660
2019-02-22T02:52:01.991000Z, 9601
2019-02-22T02:52:02.491000Z, 9600
2019-02-22T02:52:02.991000Z, 9621
2019-02-22T02:52:03.491000Z, 9515
2019-02-22T02:52:03.991000Z, 9639
2019-02-22T02:52:04.491000Z, 9692
2019-02-22T02:52:04.991000Z, 9635
2019-02-22T02:52:05.491000Z, 9702
2019-02-22T02:52:05.991000Z, 9683
2019-02-22T02:52:06.491000Z, 9712
2019-02-22T02:52:06.991000Z, 9769
2019-02-22T02:52:07.491000Z, 9806
2019-02-22T02:52:07.991000Z, 9846
2019-02-22T02:52:08.491000Z, 9832
2019-02-22T02:52:08.991000Z, 9843
2019-02-22T02:52:09.491000Z, 9806
2019-02-22T02:52:09.991000Z, 9766
2019-02-22T02:52:10.491000Z, 9741
2019-02-22T02:52:10.991000Z, 9734
2019-02-22T02:52:11.491000Z, 9687
2019-02-22T02:52:11.991000Z, 9587
2019-02-22T02:52:12.491000Z, 9667
2019-02-22T02:52:12.991000Z, 9618
2019-02-22T02:52:13.491000Z, 9546
2019-02-22T02:52:13.991000Z, 9645
2019-02-22T02:52:14.491000Z, 9637
2019-02-22T02:52:14.991000Z, 9634
2019-02-22T02:52:15.491000Z, 9584
2019-02-22T02:52:15.991000Z, 9592
2019-02-22T02:52:16.491000Z, 9600
2019-02-22T02:52:16.991000Z, 9535
2019-02-22T02:52:17.491000Z, 9627
2019-02-22T02:52:17.991000Z, 9627
2019-02-22T02:52:18.491000Z, 9637
2019-02-22T02:52:18.991000Z, 9673
2019-02-22T02:52:19.491000Z, 9613
2019-02-22T02:52:19.991000Z, 9647
2019-02-22T02:52:20.491000Z, 9650
2019-02-22T02:52:20.991000Z, 9623
2019-02-22T02:52:21.491000Z, 9611
2019-02-22T02:52:21.991000Z, 9645
2019-02-22T02:52:22.491000Z, 9656
2019-02-22T02:52:22.991000Z, 9667
2019-02-22T02:52:23.491000Z, 9733
2019-02-22T02:52:23.991000Z, 9681
2019-02-22T02:52:24.491000Z, 9742
2019-02-22T02:52:24.991000Z, 9744
2019-02-22T02:52:25.491000Z, 9630
2019-02-22T02:52:25.991000Z, 9679
2019-02-22T02:52:26.491000Z, 9719
2019-02-22T02:52:26.991000Z, 9688
2019-02-22T02:52:27.491000Z, 9659
2019-02-22T02:52:27.991000Z, 9690
2019-02-22T02:52:28.491000Z, 9618
2019-02-22T02:52:28.991000Z, 9635
2019-02-22T02:52:29.491000Z, 9700
2019-02-22T02:52:29.991000Z, 9706
2019-02-22T02:52:30.491000Z, 9833
2019-02-22T02:52:30.991000Z, 9746
2019-02-22T02:52:31.491000Z, 9801
2019-02-22T02:52:31.991000Z, 9978
2019-02-22T02:52:32.491000Z, 9886
2019-02-22T02:52:32.991000Z, 9944
2019-02-22T02:52:33.491000Z, 10036
2019-02-22T02:52:33.991000Z, 10011
2019-02-22T02:52:34.491000Z, 10011
2019-02-22T02:52:34.991000Z, 10029
2019-02-22T02:52:35.491000Z, 10041
2019-02-22T02:52:35.991000Z, 10048
2019-02-22T02:52:36.491000Z, 10077
2019-02-22T02:52:36.991000Z, 10049
2019-02-22T02:52:37.491000Z, 9969
2019-02-22T02:52:37.991000Z, 9953
2019-02-22T02:52:38.491000Z, 9981
2019-02-22T02:52:38.991000Z, 9970
2019-02-22T02:52:39.491000Z, 9966
2019-02-22T02:52:39.991000Z, 9904
2019-02-22T02:52:40.491000Z, 9820
2019-02-22T02:52:40.991000Z, 9786
2019-02-22T02:52:41.491000Z, 9753
2019-02-22T02:52:41.991000Z, 9716
2019-02-22T02:52:42.491000Z, 9650
2019-02-22T02:52:42.991000Z, 9613
2019-02-22T02:52:43.491000Z, 9562
2019-02-22T02:52:43.991000Z, 9530
2019-02-22T02:52:44.491000Z, 9501
2019-02-22T02:52:44.991000Z, 9470
2019-02-22T02:52:45.491000Z, 9502
2019-02-22T02:52:45.991000Z, 9463
2019-02-22T02:52:46.491000Z, 9431
2019-02-22T02:52:46.991000Z, 9402
2019-02-22T02:52:47.491000Z, 9324
2019-02-22T02:52:47.991000Z, 9307
2019-02-22T02:52:48.491000Z, 9289
2019-02-22T02:52:48.991000Z, 9237
2019-02-22T02:52:49.491000Z, 9242
2019-02-22T02:52:49.991000Z, 9278
2019-02-22T02:52:50.491000Z, 9300
2019-02-22T02:52:50.991000Z, 9333
2019-02-22T02:52:51.491000Z, 9385
2019-02-22T02:52:51.991000Z, 9458
2019-02-22T02:52:52.491000Z, 9478
2019-02-22T02:52:52.991000Z, 9520
2019-02-22T02:52:53.491000Z, 9625
2019-02-22T02:52:53.991000Z, 9687
2019-02-22T02:52:54.491000Z, 9767
2019-02-22T02:52:54.991000Z, 9886
2019-02-22T02:52:55.491000Z, 9968
2019-02-22T02:52:55.991000Z, 10049
2019-02-22T02:52:56.491000Z, 10143
2019-02-22T02:52:56.991000Z, 10204
2019-02-22T02:52:57.491000Z, 10271
2019-02-22T02:52:57.991000Z, 10333
2019-02-22T02:52:58.491000Z, 10338
2019-02-22T02:52:58.991000Z, 10315
2019-02-22T02:52:59.491000Z, 10330
2019-02-22T02:52:59.991000Z, 10293
2019-02-22T02:53:00.491000Z, 10218
2019-02-22T02:53:00.991000Z, 10173
2019-02-22T02:53:01.491000Z, 10043
2019-02-22T02:53:01.991000Z, 9979
2019-02-22T02:53:02.491000Z, 9931
2019-02-22T02:53:02.991000Z, 9818
2019-02-22T02:53:03.491000Z, 9775
2019-02-22T02:53:03.991000Z, 9686
2019-02-22T02:53:04.491000Z, 9645
2019-02-22T02:53:04.991000Z, 9622
2019-02-22T02:53:05.491000Z, 9572
2019-02-22T02:53:05.991000Z, 9622
2019-02-22T02:53:06.491000Z, 9598
2019-02-22T02:53:06.991000Z, 9526
2019-02-22T02:53:07.491000Z, 9556
2019-02-22T02:53:07.991000Z, 9597
2019-02-22T02:53:08.491000Z, 9643
2019-02-22T02:53:08.991000Z, 9662
2019-02-22T02:53:09.491000Z, 9618
2019-02-22T02:53:09.991000Z, 9662
2019-02-22T02:53:10.491000Z, 9688
2019-02-22T02:53:10.991000Z, 9649
2019-02-22T02:53:11.491000Z, 9653
2019-02-22T02:53:11.991000Z, 9617
2019-02-22T02:53:12.491000Z, 9611
2019-02-22T02:53:12.991000Z, 9602
2019-02-22T02:53:13.491000Z, 9583
2019-02-22T02:53:13.991000Z, 9574
2019-02-22T02:53:14.491000Z, 9514
2019-02-22T02:53:14.991000Z, 9468
2019-02-22T02:53:15.491000Z, 9405
2019-02-22T02:53:15.991000Z, 9421
2019-02-22T02:53:16.491000Z, 9417
2019-02-22T02:53:16.991000Z, 9320
2019-02-22T02:53:17.491000Z, 9309
2019-02-22T02:53:17.991000Z, 9277
2019-02-22T02:53:18.491000Z, 9221
2019-02-22T02:53:18.991000Z, 9168
2019-02-22T02:53:19.491000Z, 9135
2019-02-22T02:53:19.991000Z, 9098
2019-02-22T02:53:20.491000Z, 9006
2019-02-22T02:53:20.991000Z, 9016
2019-02-22T02:53:21.491000Z, 8999
2019-02-22T02:53:21.991000Z, 8907
2019-02-22T02:53:22.491000Z, 8942
2019-02-22T02:53:22.991000Z, 9004
2019-02-22T02:53:23.491000Z, 8972
2019-02-22T02:53:23.991000Z, 8923
2019-02-22T02:53:24.491000Z, 8914
2019-02-22T02:53:24.991000Z, 8958
2019-02-22T02:53:25.491000Z, 9024
2019-02-22T02:53:25.991000Z, 9085
2019-02-22T02:53:26.491000Z, 9170
2019-02-22T02:53:26.991000Z, 9229
2019-02-22T02:53:27.491000Z, 9280
2019-02-22T02:53:27.991000Z, 9360
2019-02-22T02:53:28.491000Z, 9390
2019-02-22T02:53:28.991000Z, 9400
2019-02-22T02:53:29.491000Z, 9410
2019-02-22T02:53:29.991000Z, 9371
2019-02-22T02:53:30.491000Z, 9331
2019-02-22T02:53:30.991000Z, 9341
2019-02-22T02:53:31.491000Z, 9372
2019-02-22T02:53:31.991000Z, 9302
2019-02-22T02:53:32.491000Z, 9238
2019-02-22T02:53:32.991000Z, 9340
2019-02-22T02:53:33.491000Z, 9334
2019-02-22T02:53:33.991000Z, 9288
2019-02-22T02:53:34.491000Z, 9343
2019-02-22T02:53:34.991000Z, 9312
2019-02-22T02:53:35.491000Z, 9330
2019-02-22T02:53:35.991000Z, 9362
2019-02-22T02:53:36.491000Z, 9405
2019-02-22T02:53:36.991000Z, 9474
2019-02-22T02:53:37.491000Z, 9404
2019-02-22T02:53:37.991000Z, 9415
2019-02-22T02:53:38.491000Z, 9410
2019-02-22T02:53:38.991000Z, 9286
2019-02-22T02:53:39.491000Z, 9210
2019-02-22T02:53:39.991000Z, 9103
2019-02-22T02:53:40.491000Z, 9075
2019-02-22T02:53:40.991000Z, 9119
2019-02-22T02:53:41.491000Z, 9111
2019-02-22T02:53:41.991000Z, 9004
2019-02-22T02:53:42.491000Z, 8964
2019-02-22T02:53:42.991000Z, 9055
2019-02-22T02:53:43.491000Z, 9027
2019-02-22T02:53:43.991000Z, 9052
2019-02-22T02:53:44.491000Z, 9069
2019-02-22T02:53:44.991000Z, 9096
2019-02-22T02:53:45.491000Z, 9202
2019-02-22T02:53:45.991000Z, 9129
2019-02-22T02:53:46.491000Z, 9155
2019-02-22T02:53:46.991000Z, 9225
2019-02-22T02:53:47.491000Z, 9247
2019-02-22T02:53:47.991000Z, 9371
2019-02-22T02:53:48.491000Z, 9429
2019-02-22T02:53:48.991000Z, 9419
2019-02-22T02:53:49.491000Z, 9495
2019-02-22T02:53:49.991000Z, 9597
2019-02-22T02:53:50.491000Z, 9548
2019-02-22T02:53:50.991000Z, 9570
2019-02-22T02:53:51.491000Z, 9570
2019-02-22T02:53:51.991000Z, 9480
2019-02-22T02:53:52.491000Z, 9537
2019-02-22T02:53:52.991000Z, 9502
2019-02-22T02:53:53.491000Z, 9463
2019-02-22T02:53:53.991000Z, 9422
2019-02-22T02:53:54.491000Z, 9341
2019-02-22T02:53:54.991000Z, 9348
2019-02-22T02:53:55.491000Z, 9351
2019-02-22T02:53:55.991000Z, 9428
2019-02-22T02:53:56.491000Z, 9442
2019-02-22T02:53:56.991000Z, 9412
2019-02-22T02:53:57.491000Z, 9446
2019-02-22T02:53:57.991000Z, 9420
2019-02-22T02:53:58.491000Z, 9423
2019-02-22T02:53:58.991000Z, 9467
2019-02-22T02:53:59.491000Z, 9483
2019-02-22T02:53:59.991000Z, 9514
2019-02-22T02:54:00.491000Z, 9545
2019-02-22T02:54:00.991000Z, 9533
2019-02-22T02:54:01.491000Z, 9533
2019-02-22T02:54:01.991000Z, 9538
2019-02-22T02:54:02.491000Z, 9516
2019-02-22T02:54:02.991000Z, 9495
2019-02-22T02:54:03.491000Z, 9477
2019-02-22T02:54:03.991000Z, 9458
2019-02-22T02:54:04.491000Z, 9423
2019-02-22T02:54:04.991000Z, 9430
2019-02-22T02:54:05.491000Z, 9430
2019-02-22T02:54:05.991000Z, 9397
2019-02-22T02:54:06.491000Z, 9445
2019-02-22T02:54:06.991000Z, 9419
2019-02-22T02:54:07.491000Z, 9378
2019-02-22T02:54:07.991000Z, 9481
2019-02-22T02:54:08.491000Z, 9448
2019-02-22T02:54:08.991000Z, 9420
2019-02-22T02:54:09.491000Z, 9483
2019-02-22T02:54:09.991000Z, 9379
2019-02-22T02:54:10.491000Z, 9383
2019-02-22T02:54:10.991000Z, 9410
2019-02-22T02:54:11.491000Z, 9342
2019-02-22T02:54:11.991000Z, 9460
2019-02-22T02:54:12.491000Z, 9531
2019-02-22T02:54:12.991000Z, 9493
2019-02-22T02:54:13.491000Z, 9546
2019-02-22T02:54:13.991000Z, 9585
2019-02-22T02:54:14.491000Z, 9585
2019-02-22T02:54:14.991000Z, 9584
2019-02-22T02:54:15.491000Z, 9606
2019-02-22T02:54:15.991000Z, 9602
2019-02-22T02:54:16.491000Z, 9533
2019-02-22T02:54:16.991000Z, 9527
2019-02-22T02:54:17.491000Z, 9480
2019-02-22T02:54:17.991000Z, 9456
2019-02-22T02:54:18.491000Z, 9504
2019-02-22T02:54:18.991000Z, 9466
2019-02-22T02:54:19.491000Z, 9486
2019-02-22T02:54:19.991000Z, 9489
2019-02-22T02:54:20.491000Z, 9443
2019-02-22T02:54:20.991000Z, 9437
2019-02-22T02:54:21.491000Z, 9387
2019-02-22T02:54:21.991000Z, 9383
2019-02-22T02:54:22.491000Z, 9408
2019-02-22T02:54:22.991000Z, 9399
2019-02-22T02:54:23.491000Z, 9416
2019-02-22T02:54:23.991000Z, 9392
2019-02-22T02:54:24.491000Z, 9397
2019-02-22T02:54:24.991000Z, 9451
2019-02-22T02:54:25.491000Z, 9443
2019-02-22T02:54:25.991000Z, 9433
2019-02-22T02:54:26.491000Z, 9450
2019-02-22T02:54:26.991000Z, 9493
2019-02-22T02:54:27.491000Z, 9478
2019-02-22T02:54:27.991000Z, 9483
2019-02-22T02:54:28.491000Z, 9490
2019-02-22T02:54:28.991000Z, 9483
2019-02-22T02:54:29.491000Z, 9587
2019-02-22T02:54:29.991000Z, 9568
2019-02-22T02:54:30.491000Z, 9560
2019-02-22T02:54:30.991000Z, 9552
2019-02-22T02:54:31.491000Z, 9470
2019-02-22T02:54:31.991000Z, 9521
2019-02-22T02:54:32.491000Z, 9466
2019-02-22T02:54:32.991000Z, 9369
2019-02-22T02:54:33.491000Z, 9346
2019-02-22T02:54:33.991000Z, 9337
2019-02-22T02:54:34.491000Z, 9317
2019-02-22T02:54:34.991000Z, 9255
2019-02-22T02:54:35.491000Z, 9226
2019-02-22T02:54:35.991000Z, 9192
2019-02-22T02:54:36.491000Z, 9149
2019-02-22T02:54:36.991000Z, 9125
2019-02-22T02:54:37.491000Z, 9136
2019-02-22T02:54:37.991000Z, 9155
2019-02-22T02:54:38.491000Z, 9156
2019-02-22T02:54:38.991000Z, 9142
2019-02-22T02:54:39.491000Z, 9123
2019-02-22T02:54:39.991000Z, 9088
2019-02-22T02:54:40.491000Z, 9045
2019-02-22T02:54:40.991000Z, 9110
2019-02-22T02:54:41.491000Z, 9170
2019-02-22T02:54:41.991000Z, 9130
2019-02-22T02:54:42.491000Z, 9154
2019-02-22T02:54:42.991000Z, 9224
2019-02-22T02:54:43.491000Z, 9248
2019-02-22T02:54:43.991000Z, 9262
2019-02-22T02:54:44.491000Z, 9288
2019-02-22T02:54:44.991000Z, 9323
2019-02-22T02:54:45.491000Z, 9359
2019-02-22T02:54:45.991000Z, 9404
2019-02-22T02:54:46.491000Z, 9471
2019-02-22T02:54:46.991000Z, 9511
2019-02-22T02:54:47.491000Z, 9490
2019-02-22T02:54:47.991000Z, 9520
2019-02-22T02:54:48.491000Z, 9564
2019-02-22T02:54:48.991000Z, 9532
2019-02-22T02:54:49.491000Z, 9545
2019-02-22T02:54:49.991000Z, 9572
2019-02-22T02:54:50.491000Z, 9556
2019-02-22T02:54:50.991000Z, 9559
2019-02-22T02:54:51.491000Z, 9540
2019-02-22T02:54:51.991000Z, 9498
2019-02-22T02:54:52.491000Z, 9488
2019-02-22T02:54:52.991000Z, 9439
2019-02-22T02:54:53.491000Z, 9341
2019-02-22T02:54:53.991000Z, 9248
2019-02-22T02:54:54.491000Z, 9240
2019-02-22T02:54:54.991000Z, 9280
2019-02-22T02:54:55.491000Z, 9263
2019-02-22T02:54:55.991000Z, 9230
2019-02-22T02:54:56.491000Z, 9179
2019-02-22T02:54:56.991000Z, 9220
2019-02-22T02:54:57.491000Z, 9282
2019-02-22T02:54:57.991000Z, 9282
2019-02-22T02:54:58.491000Z, 9380
2019-02-22T02:54:58.991000Z, 9427
2019-02-22T02:54:59.491000Z, 9449
2019-02-22T02:54:59.991000Z, 9567
2019-02-22T02:55:00.491000Z, 9552
2019-02-22T02:55:00.991000Z, 9496
2019-02-22T02:55:01.491000Z, 9498
2019-02-22T02:55:01.991000Z, 9446
2019-02-22T02:55:02.491000Z, 9418
2019-02-22T02:55:02.991000Z, 9337
2019-02-22T02:55:03.491000Z, 9269
2019-02-22T02:55:03.991000Z, 9232
2019-02-22T02:55:04.491000Z, 9119
2019-02-22T02:55:04.991000Z, 9079
2019-02-22T02:55:05.491000Z, 9035
2019-02-22T02:55:05.991000Z, 9024
2019-02-22T02:55:06.491000Z, 9043
2019-02-22T02:55:06.991000Z, 8988
2019-02-22T02:55:07.491000Z, 8990
2019-02-22T02:55:07.991000Z, 8965
2019-02-22T02:55:08.491000Z, 8892
2019-02-22T02:55:08.991000Z, 8872
